1.0455e-14,-1.2327e-14,-0.68697,3.1988e-14,-3.7573e-14,-1.1833
1.0778e-14,-1.2706e-14,-0.69886,3.273e-14,-3.844e-14,-1.1952
1.1108e-14,-1.3094e-14,-0.71087,3.3484e-14,-3.932e-14,-1.2071
1.1446e-14,-1.3491e-14,-0.723,3.4249e-14,-4.0213e-14,-1.2191
1.1792e-14,-1.3897e-14,-0.73525,3.5026e-14,-4.112e-14,-1.231
1.2146e-14,-1.4312e-14,-0.74763,3.5815e-14,-4.204e-14,-1.2431
1.2507e-14,-1.4736e-14,-0.76012,3.6616e-14,-4.2974e-14,-1.2551
1.2877e-14,-1.517e-14,-0.77273,3.7428e-14,-4.3922e-14,-1.2672
1.3254e-14,-1.5613e-14,-0.78546,3.8253e-14,-4.4884e-14,-1.2792
1.364e-14,-1.6066e-14,-0.79831,3.909e-14,-4.586e-14,-1.2914
1.4035e-14,-1.6529e-14,-0.81129,3.9939e-14,-4.685e-14,-1.3035
1.4438e-14,-1.7002e-14,-0.82438,4.0801e-14,-4.7854e-14,-1.3157
1.4849e-14,-1.7484e-14,-0.8376,4.1674e-14,-4.8872e-14,-1.3279
1.527e-14,-1.7977e-14,-0.85094,4.2561e-14,-4.9905e-14,-1.3401
1.5699e-14,-1.8481e-14,-0.8644,4.346e-14,-5.0952e-14,-1.3523
1.6138e-14,-1.8995e-14,-0.87799,4.4371e-14,-5.2014e-14,-1.3646
1.6585e-14,-1.9519e-14,-0.89169,4.5296e-14,-5.3091e-14,-1.3769
1.7042e-14,-2.0055e-14,-0.90552,4.6233e-14,-5.4182e-14,-1.3892
1.7508e-14,-2.0601e-14,-0.91948,4.7183e-14,-5.5289e-14,-1.4015
1.7984e-14,-2.1159e-14,-0.93355,4.8146e-14,-5.641e-14,-1.4139
1.8469e-14,-2.1728e-14,-0.94775,4.9123e-14,-5.7546e-14,-1.4262
1.8965e-14,-2.2308e-14,-0.96208,5.0112e-14,-5.8698e-14,-1.4386
1.947e-14,-2.29e-14,-0.97653,5.1115e-14,-5.9865e-14,-1.451
1.9985e-14,-2.3503e-14,-0.9911,5.2131e-14,-6.1047e-14,-1.4635
2.0511e-14,-2.4119e-14,-1.0058,5.3161e-14,-6.2245e-14,-1.4759
2.1047e-14,-2.4746e-14,-1.0206,5.4204e-14,-6.3458e-14,-1.4884
2.1593e-14,-2.5386e-14,-1.0356,5.5261e-14,-6.4688e-14,-1.5009
2.215e-14,-2.6038e-14,-1.0506,5.6332e-14,-6.5932e-14,-1.5134
2.2718e-14,-2.6702e-14,-1.0658,5.7416e-14,-6.7193e-14,-1.5259
2.3297e-14,-2.738e-14,-1.0812,5.8515e-14,-6.847e-14,-1.5385
2.3887e-14,-2.807e-14,-1.0966,5.9627e-14,-6.9763e-14,-1.551
2.4487e-14,-2.8773e-14,-1.1122,6.0754e-14,-7.1072e-14,-1.5636
2.51e-14,-2.9489e-14,-1.1279,6.1894e-14,-7.2397e-14,-1.5762
2.5723e-14,-3.0218e-14,-1.1437,6.3049e-14,-7.3739e-14,-1.5888
2.6359e-14,-3.0961e-14,-1.1597,6.4219e-14,-7.5097e-14,-1.6014
2.7006e-14,-3.1718e-14,-1.1757,6.5402e-14,-7.6472e-14,-1.6141
2.7665e-14,-3.2488e-14,-1.1919,6.6601e-14,-7.7863e-14,-1.6267
