0.075647,0.075646,-0.22029
0.076013,0.076012,-0.22072
0.076379,0.076379,-0.22114
0.076747,0.076746,-0.22156
0.077115,0.077115,-0.22199
0.077485,0.077484,-0.22241
0.077855,0.077854,-0.22283
0.078226,0.078225,-0.22326
0.078598,0.078597,-0.22368
0.078971,0.07897,-0.2241
0.079344,0.079344,-0.22452
0.079719,0.079719,-0.22494
0.080095,0.080094,-0.22536
0.080471,0.080471,-0.22578
0.080848,0.080848,-0.22621
0.081227,0.081226,-0.22663
0.081606,0.081605,-0.22705
0.081986,0.081985,-0.22747
0.082367,0.082366,-0.22789
0.082748,0.082748,-0.22831
0.083131,0.083131,-0.22872
0.083515,0.083514,-0.22914
0.083899,0.083898,-0.22956
0.084284,0.084284,-0.22998
0.08467,0.08467,-0.2304
0.085058,0.085057,-0.23082
0.085446,0.085445,-0.23124
0.085834,0.085834,-0.23165
0.086224,0.086224,-0.23207
0.086615,0.086614,-0.23249
0.087006,0.087006,-0.2329
0.087399,0.087398,-0.23332
0.087792,0.087791,-0.23374
0.088186,0.088185,-0.23415
0.088581,0.088581,-0.23457
0.088977,0.088976,-0.23498
0.089374,0.089373,-0.2354
0.089772,0.089771,-0.23581
0.09017,0.09017,-0.23623
0.09057,0.090569,-0.23664
0.09097,0.090969,-0.23706
0.091371,0.091371,-0.23747
0.091773,0.091773,-0.23789
0.092176,0.092176,-0.2383
0.09258,0.092579,-0.23871
0.092985,0.092984,-0.23913
0.09339,0.09339,-0.23954
0.093797,0.093796,-0.23995
0.094204,0.094204,-0.24036
0.094613,0.094612,-0.24077
0.095022,0.095021,-0.24119
0.095432,0.095431,-0.2416
0.095843,0.095842,-0.24201
0.096254,0.096254,-0.24242
0.096667,0.096667,-0.24283
0.097081,0.09708,-0.24324
0.097495,0.097495,-0.24365
0.09791,0.09791,-0.24406
0.098327,0.098326,-0.24447
0.098744,0.098743,-0.24488
0.099162,0.099161,-0.24529
0.09958,0.09958,-0.2457
0.1,0.099999,-0.24611
0.10042,0.10042,-0.24651
0.10084,0.10084,-0.24692
0.10126,0.10126,-0.24733
0.10169,0.10169,-0.24774
0.10211,0.10211,-0.24814
0.10254,0.10254,-0.24855
0.10296,0.10296,-0.24896
0.10339,0.10339,-0.24936
0.10382,0.10382,-0.24977
0.10425,0.10424,-0.25018
0.10467,0.10467,-0.25058
0.1051,0.1051,-0.25099
0.10554,0.10554,-0.25139
0.10597,0.10597,-0.2518
0.1064,0.1064,-0.2522
0.10683,0.10683,-0.25261
0.10727,0.10727,-0.25301
0.1077,0.1077,-0.25341
0.10814,0.10814,-0.25382
0.10858,0.10858,-0.25422
0.10902,0.10901,-0.25462
0.10945,0.10945,-0.25503
0.10989,0.10989,-0.25543
0.11034,0.11033,-0.25583
0.11078,0.11078,-0.25623
0.11122,0.11122,-0.25663
0.11166,0.11166,-0.25703
0.11211,0.11211,-0.25744
0.11255,0.11255,-0.25784
0.113,0.113,-0.25824
0.11344,0.11344,-0.25864
0.11389,0.11389,-0.25904
0.11434,0.11434,-0.25944
0.11479,0.11479,-0.25983
0.11524,0.11524,-0.26023
0.11569,0.11569,-0.26063
0.11614,0.11614,-0.26103
0.1166,0.11659,-0.26143
0.11705,0.11705,-0.26183
0.1175,0.1175,-0.26222
0.11796,0.11796,-0.26262
0.11842,0.11841,-0.26302
0.11887,0.11887,-0.26342
0.11933,0.11933,-0.26381
0.11979,0.11979,-0.26421
0.12025,0.12025,-0.2646
0.12071,0.12071,-0.265
0.12117,0.12117,-0.26539
0.12163,0.12163,-0.26579
0.1221,0.1221,-0.26618
0.12256,0.12256,-0.26658
0.12303,0.12302,-0.26697
0.12349,0.12349,-0.26737
0.12396,0.12396,-0.26776
0.12443,0.12442,-0.26815
0.12489,0.12489,-0.26855
0.12536,0.12536,-0.26894
0.12583,0.12583,-0.26933
